manner_of_death,armed,age,gender,race,city,state,flee,body_camera,arms_category,year
shot,vehicle,24,F,Hispanic,San Jose,CA,Car,FALSE,Vehicles,2018
shot,gun,34,M,Hispanic,Buckeye,AZ,Not fleeing,FALSE,Guns,2018
shot,vehicle,17,M,Black,Lakeland,FL,Car,FALSE,Vehicles,2018
shot,gun,21,M,White,Rector,AR,Not fleeing,FALSE,Guns,2018
shot,gun,35,M,Black,Clearwater,FL,Not fleeing,FALSE,Guns,2018
shot,gun,34,M,White,Tullahoma,TN,Not fleeing,FALSE,Guns,2018
shot,gun,56,M,White,Crawfordsville,IN,Not fleeing,FALSE,Guns,2018
shot,machete,35,M,Black,Port Arthur,TX,Not fleeing,FALSE,Sharp objects,2018
shot,gun,46,M,White,Phoenix,AZ,Not fleeing,FALSE,Guns,2018
shot,gun,42,M,White,St. Joseph,MO,Not fleeing,FALSE,Guns,2018
shot,machete,49,M,White,Llano,TX,Not fleeing,FALSE,Sharp objects,2018
shot,pole,44,M,Black,Rockford,IL,Not fleeing,FALSE,Blunt instruments,2018
shot and Tasered,knife,45,M,White,Danbury,CT,Not fleeing,FALSE,Sharp objects,2018
shot,gun,36,M,Asian,Seattle,WA,Foot,TRUE,Guns,2018
shot,gun,45,M,White,Fort Dodge,IA,Car,FALSE,Guns,2018
shot,unknown,34,M,Hispanic,Longmont,CO,Foot,FALSE,Unknown,2018
shot,gun,26,M,White,Davidson County,NC,Foot,FALSE,Guns,2019
shot,vehicle,28,M,Black,Shallotte,NC,Car,FALSE,Vehicles,2019
shot,vehicle,35,M,Black,Niles,OH,Foot,FALSE,Vehicles,2019
shot,knife,20,M,Black,Whitehaven,TN,Not fleeing,TRUE,Sharp objects,2019
shot,Taser,33,M,White,San Antonio,TX,Other,FALSE,Electrical devices,2019
shot,gun,39,M,Hispanic,San Antonio,TX,Other,FALSE,Guns,2019
shot,gun,63,M,White,Greenport,NY,Not fleeing,FALSE,Guns,2019
shot,knife,27,M,White,Albert Lea,MN,Other,FALSE,Sharp objects,2019
shot,gun,33,M,Hispanic,Visalia,CA,Not fleeing,FALSE,Guns,2019
shot,gun,27,M,Black,Millbrook,AL,Car,FALSE,Guns,2019
shot,gun,31,M,White,Bozeman,MT,Not fleeing,FALSE,Guns,2019
shot,gun,33,M,Black,Treme,LA,Not fleeing,TRUE,Guns,2019
shot,vehicle,39,M,White,Amarillo,TX,Car,FALSE,Vehicles,2019
shot,toy weapon,27,M,White,San Marcos,TX,Car,FALSE,Other unusual objects,2019
shot,gun,32,M,Black,Houston,TX,Not fleeing,FALSE,Guns,2019
shot,ax,29,M,Hispanic,Fresno,CA,Not fleeing,FALSE,Blunt instruments,2019
shot,gun,28,M,Hispanic,Lemon Grove,CA,Not fleeing,FALSE,Guns,2019
shot,gun,50,M,White,Milwaukie,OR,Not fleeing,FALSE,Guns,2019
shot,gun,55,M,White,Santa Clara,CA,Not fleeing,FALSE,Guns,2019
shot,gun,42,M,Black,Hurricane,WV,Car,FALSE,Guns,2019
shot and Tasered,knife,36,M,Black,Portland,OR,Not fleeing,FALSE,Sharp objects,2019
shot,gun,38,M,Asian,Houston,TX,Not fleeing,FALSE,Guns,2019
shot,gun,38,M,Hispanic,Kent,WA,Car,FALSE,Guns,2019
shot,baseball bat,35,M,White,Spokane,WA,Not fleeing,TRUE,Blunt instruments,2019
shot,knife,42,M,White,Tulsa,OK,Not fleeing,FALSE,Sharp objects,2019
shot,gun,70,M,Black,Eclectic,AL,Not fleeing,FALSE,Guns,2019
shot,gun and vehicle,29,M,White,Wichita,KS,Car,FALSE,Multiple,2019
shot,gun,26,M,Black,Lake Charles,LA,Other,FALSE,Guns,2019
shot,gun,20,M,Black,Arlington,TX,Foot,FALSE,Guns,2019
shot,gun,30,M,Hispanic,Eugene,OR,Not fleeing,TRUE,Guns,2019
shot,gun,19,M,Black,Phoenix,AZ,Not fleeing,FALSE,Guns,2019
shot,hatchet,48,M,White,Colorado Springs,CO,Not fleeing,FALSE,Blunt instruments,2019
shot,toy weapon,58,M,White,Dearborn County,IN,Not fleeing,FALSE,Other unusual objects,2019
shot,unarmed,38,M,Hispanic,Calabasas,CA,Car,FALSE,Unarmed,2019
shot,gun,28,M,Hispanic,Cathedral City,CA,Not fleeing,FALSE,Guns,2019
shot,gun,34,M,White,White Lake,SD,Not fleeing,FALSE,Guns,2019
shot,gun,45,M,Black,Linda,CA,Not fleeing,FALSE,Guns,2019
shot,unarmed,18,M,Hispanic,Pueblo,CO,Car,FALSE,Unarmed,2019
shot,gun,25,M,Hispanic,El Paso,TX,Foot,FALSE,Guns,2019
shot,knife,38,M,Black,Vacaville,CA,Foot,FALSE,Sharp objects,2019
shot,gun,33,M,White,Odessa,TX,Not fleeing,FALSE,Guns,2019
shot,gun,39,M,Black,Logan Township,NJ,Not fleeing,FALSE,Guns,2019
shot,gun,58,M,White,Aurora,CO,Not fleeing,FALSE,Guns,2019
shot,gun,48,M,White,Roseville,CA,Car,FALSE,Guns,2019
shot,toy weapon,14,M,Hispanic,Tempe,AZ,Foot,TRUE,Other unusual objects,2019
shot,vehicle,18,M,Black,Atlanta,GA,Car,FALSE,Vehicles,2019
shot,gun,22,M,Black,St. Louis,MO,Foot,FALSE,Guns,2019
shot,unarmed,46,M,White,Fort Lupton,CO,Car,TRUE,Unarmed,2019
shot,vehicle,37.1179309,M,Black,West Memphis,AR,Car,FALSE,Vehicles,2019
shot,vehicle,37.1179309,F,White,West Memphis,AR,Car,FALSE,Vehicles,2019
shot,gun,57,M,White,Sperry,OK,Foot,TRUE,Guns,2019
shot,knife,32,M,White,Charlotte,NC,Foot,FALSE,Sharp objects,2019
shot,gun,31,M,Black,Silver Spring,MD,Foot,FALSE,Guns,2019
shot,gun,64,M,White,O'Fallon,MO,Not fleeing,FALSE,Guns,2019
shot,unarmed,35,M,White,St. Louis Park,MN,Not fleeing,FALSE,Unarmed,2019
shot,ax,42,M,White,Clackamas County,OR,Not fleeing,FALSE,Blunt instruments,2019
shot,vehicle,30,M,White,Knoxville,TN,Car,FALSE,Vehicles,2019
shot,gun,26,M,White,Billings,MT,Foot,FALSE,Guns,2019
shot,unarmed,37,M,Hispanic,Las Vegas,NV,Car,FALSE,Unarmed,2019
shot,unarmed,21,M,Black,Atlanta,GA,Foot,FALSE,Unarmed,2019
shot,unarmed,20,M,White,Flagstaff,AZ,Foot,FALSE,Unarmed,2019
shot,knife,46,M,Black,Spokane,WA,Other,FALSE,Sharp objects,2019
shot,unknown,37.1179309,M,Native,Naschitti,NM,Other,FALSE,Unknown,2019
shot,gun,20,M,Hispanic,Flagstaff,AZ,Foot,FALSE,Guns,2019
shot and Tasered,knife,46,M,White,South Haven,IN,Not fleeing,TRUE,Sharp objects,2019
shot,unarmed,24,F,White,St. Louis,MO,Not fleeing,FALSE,Unarmed,2019
shot,unarmed,26,M,Hispanic,Ehrenberg,AZ,Car,FALSE,Unarmed,2019
shot,gun,60,M,White,Dyersburg,TN,Not fleeing,FALSE,Guns,2019
shot,vehicle,25,M,Native,Rosebud,SD,Car,FALSE,Vehicles,2019
shot,gun,29,M,Hispanic,Jackson,MI,Foot,FALSE,Guns,2019
shot,unarmed,58,F,White,Houston,TX,Not fleeing,FALSE,Unarmed,2019
shot,gun,59,M,White,Houston,TX,Not fleeing,FALSE,Guns,2019
shot,unarmed,46,M,Black,Newark,NJ,Car,FALSE,Unarmed,2019
shot,toy weapon,55,M,White,Wichita,KS,Not fleeing,FALSE,Other unusual objects,2019
shot,unknown,27,M,Black,Mercury,NV,Car,FALSE,Unknown,2019
shot,gun,30,M,White,Kirkwood,NY,Car,FALSE,Guns,2019
shot and Tasered,knife,45,M,White,Tehama County,CA,Other,FALSE,Sharp objects,2019
shot,vehicle,51,M,Other,Kalihi,HI,Car,FALSE,Vehicles,2019
shot,gun,27,M,Hispanic,Austin,TX,Car,TRUE,Guns,2019
shot,gun,47,M,White,Phoenix,AZ,Foot,FALSE,Guns,2019
shot,unknown,52,M,White,Midland,TX,Not fleeing,FALSE,Unknown,2019
shot,vehicle,45,M,Hispanic,Denver,CO,Car,FALSE,Vehicles,2019
shot,knife,47,M,White,Flagstaff,AZ,Not fleeing,TRUE,Sharp objects,2019
shot,gun,68,M,Black,Buford,GA,Not fleeing,FALSE,Guns,2019
shot,knife,40,M,Black,Stockton,CA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,18,M,White,Orange Park,FL,Not fleeing,FALSE,Guns,2019
shot,vehicle,35,M,Hispanic,Waukegan,IL,Car,TRUE,Vehicles,2019
shot,gun,80,M,White,Clarksburg,WV,Not fleeing,FALSE,Guns,2019
shot,gun,44,M,Black,Farmville,VA,Not fleeing,FALSE,Guns,2019
shot,gun,31,M,Black,Shreveport,LA,Foot,FALSE,Guns,2019
shot,gun,20,M,White,LaSalle,CO,Other,FALSE,Guns,2019
shot,gun,43,M,Black,Walter Hill,TN,Not fleeing,FALSE,Guns,2019
shot,gun,25,M,White,Stone County,MS,Car,TRUE,Guns,2019
shot,box cutter,38,M,Black,Joilet,IL,Not fleeing,FALSE,Sharp objects,2019
shot,knife,34,M,Hispanic,Seattle,WA,Not fleeing,TRUE,Sharp objects,2019
shot,knife,58,M,White,Madera,CA,Not fleeing,TRUE,Sharp objects,2019
shot,unarmed,38,M,White,Snyder,TX,Not fleeing,FALSE,Unarmed,2019
shot,unknown,29,M,White,Banning,CA,Other,FALSE,Unknown,2019
shot,gun,40,M,White,Memphis,TN,Not fleeing,FALSE,Guns,2019
shot,gun,49,M,White,Barberton,OH,Not fleeing,FALSE,Guns,2019
shot,unarmed,25,M,White,Bakersfield,CA,Not fleeing,FALSE,Unarmed,2019
shot,gun,21,M,Black,Vallejo,CA,Not fleeing,FALSE,Guns,2019
shot,knife,57,M,White,Virginia Beach,VA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,28,M,Hispanic,Bailey,NC,Not fleeing,TRUE,Guns,2019
shot,gun,25,M,White,Del City,OK,Not fleeing,FALSE,Guns,2019
shot,knife,58,M,White,Waukesha,WI,Not fleeing,FALSE,Sharp objects,2019
shot,gun,34,M,Black,Greenville County,SC,Not fleeing,TRUE,Guns,2019
shot,unarmed,34,M,White,Montgomery,WV,Not fleeing,FALSE,Unarmed,2019
shot,gun,24,M,Black,Crestwood,KY,Car,FALSE,Guns,2019
shot,gun,32,M,Asian,Redding,CA,Foot,FALSE,Guns,2019
shot,knife,58,M,Black,Defiance,OH,Not fleeing,FALSE,Sharp objects,2019
shot,gun,20,M,Black,Cinco Ranch,TX,Car,FALSE,Guns,2019
shot,gun,19,M,Black,Cinco Ranch,TX,Car,FALSE,Guns,2019
shot,gun,46,M,White,Fresno,CA,Not fleeing,FALSE,Guns,2019
shot,gun,28,M,White,Fairbanks,AK,Not fleeing,FALSE,Guns,2019
shot,gun,47,M,White,Apex,NC,Not fleeing,FALSE,Guns,2019
shot,knife,47,M,Hispanic,Los Angeles,CA,Not fleeing,FALSE,Sharp objects,2019
shot,knife,34,M,White,Aspers,PA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,37.1179309,M,White,San Jose,CA,Car,FALSE,Guns,2019
shot,gun,45,M,Black,Aurora,IL,Not fleeing,FALSE,Guns,2019
shot,gun,17,M,Black,Chicago,IL,Car,FALSE,Guns,2019
shot,gun,34,M,Asian,Clinton,MS,Not fleeing,FALSE,Guns,2019
shot,gun,48,M,Hispanic,Napa Valley,CA,Not fleeing,TRUE,Guns,2019
shot,gun,32,M,Black,New Orleans,LA,Not fleeing,FALSE,Guns,2019
shot,unarmed,20,M,Asian,Honolulu,HI,Not fleeing,FALSE,Unarmed,2019
shot,gun,31,M,Black,Pelehatchie,MS,Not fleeing,FALSE,Guns,2019
shot,knife,16,M,Asian,Vancouver,WA,Not fleeing,FALSE,Sharp objects,2019
shot,machete,24,M,Black,Baltimore,MD,Not fleeing,FALSE,Sharp objects,2019
shot,gun,39,M,Black,Norwich,CT,Car,FALSE,Guns,2019
shot,vehicle,26,M,White,Honolulu,HI,Car,FALSE,Vehicles,2019
shot,vehicle,30,M,Black,Little Rock,AR,Car,TRUE,Vehicles,2019
shot,gun,36,M,Other,Boston,MA,Car,FALSE,Guns,2019
shot,gun,28,M,White,Walton,WV,Not fleeing,FALSE,Guns,2019
shot,vehicle,21,M,Black,Miami Gardens,FL,Car,FALSE,Vehicles,2019
shot,knife,36,M,Hispanic,Poteet,TX,Car,FALSE,Sharp objects,2019
shot,gun,28,M,White,Carrollton,TX,Car,TRUE,Guns,2019
shot,gun,24,M,White,Victorville,CA,Not fleeing,FALSE,Guns,2019
shot,gun,29,M,White,Clarksville,TN,Foot,FALSE,Guns,2019
shot,gun,44,M,White,Blountville,TN,Not fleeing,FALSE,Guns,2019
shot,unknown,41,M,White,Flint,MI,Car,FALSE,Unknown,2019
shot,knife,38,M,White,Springfield,MO,Other,FALSE,Sharp objects,2019
shot,gun,40,M,White,Denver,CO,Not fleeing,FALSE,Guns,2019
shot,vehicle,20,F,White,McIntosh County,GA,Car,FALSE,Vehicles,2019
shot,gun,27,M,White,Miltona,MN,Not fleeing,TRUE,Guns,2019
shot,gun,51,M,White,Huger,SC,Not fleeing,FALSE,Guns,2019
shot,gun,48,M,White,Struthers,OH,Not fleeing,FALSE,Guns,2019
shot,gun,40,M,Black,Killeen,TX,Not fleeing,FALSE,Guns,2019
shot,gun,29,M,White,Vancouver,WA,Not fleeing,FALSE,Guns,2019
shot,gun,34,M,Hispanic,Lone Tree,CO,Foot,FALSE,Guns,2019
shot,gun,20,F,Hispanic,Salinas,CA,Other,FALSE,Guns,2019
shot,unarmed,47,M,Asian,Honolulu,HI,Foot,FALSE,Unarmed,2019
shot and Tasered,unarmed,29,M,Hispanic,Fairfield,TX,Not fleeing,FALSE,Unarmed,2019
shot,sword,33,M,White,Mount Holly,NC,Not fleeing,FALSE,Sharp objects,2019
shot,unarmed,46,M,White,Fairchild,WI,Not fleeing,FALSE,Unarmed,2019
shot,unknown,35,F,White,Carter County,KY,Other,FALSE,Unknown,2019
shot,gun,36,M,Black,Des Moines,IA,Foot,FALSE,Guns,2019
shot,gun,63,M,White,Rancho Mirage,CA,Other,FALSE,Guns,2019
shot,gun,27,M,Hispanic,San Antonio,TX,Not fleeing,FALSE,Guns,2019
shot,gun,17,M,Hispanic,San Antonio,TX,Car,FALSE,Guns,2019
shot,machete,22,M,Black,Aurora,CO,Not fleeing,TRUE,Sharp objects,2019
shot,unarmed,21,F,Hispanic,Bakersfield,CA,Car,FALSE,Unarmed,2019
shot,unknown,31,M,White,Greenville,MS,Other,FALSE,Unknown,2019
shot and Tasered,knife,56,M,White,Muskogee,OK,Not fleeing,FALSE,Sharp objects,2019
shot and Tasered,gun,32,M,Black,Jacksonville,FL,Not fleeing,FALSE,Guns,2019
shot,gun,25,M,Black,Morgantown,WV,Foot,FALSE,Guns,2019
shot,gun,47,M,White,Jonesboro,AR,Not fleeing,FALSE,Guns,2019
shot,gun,37.1179309,M,Hispanic,Vancouver,WA,Not fleeing,FALSE,Guns,2019
shot,gun,23,M,White,Anchorage,AK,Foot,FALSE,Guns,2019
shot,toy weapon,34,M,White,Athens,GA,Other,TRUE,Other unusual objects,2019
shot,knife,51,F,White,Cheatham County,TN,Not fleeing,FALSE,Sharp objects,2019
shot,gun,35,M,White,Phoenix,AZ,Not fleeing,FALSE,Guns,2019
shot,gun,46,M,White,Pennfield Township,MI,Not fleeing,FALSE,Guns,2019
shot,knife,59,M,White,Quanah,TX,Not fleeing,FALSE,Sharp objects,2019
shot,gun,30,M,Black,Monahans,TX,Not fleeing,FALSE,Guns,2019
shot,gun,34,M,Native,Redding,CA,Foot,FALSE,Guns,2019
shot,gun,44,M,White,Cofield,NC,Not fleeing,FALSE,Guns,2019
shot,unknown,31,M,Asian,San Bernardino,CA,Not fleeing,FALSE,Unknown,2019
shot,gun,51,M,Hispanic,Lakewood,CO,Car,FALSE,Guns,2019
shot,knife,34,M,White,Westminster,MD,Not fleeing,FALSE,Sharp objects,2019
shot,gun,45,M,White,Salacoa,GA,Not fleeing,FALSE,Guns,2019
shot,vehicle,32,F,Black,Miami,FL,Not fleeing,FALSE,Vehicles,2019
shot,gun,31,M,White,Kalamazoo,MI,Not fleeing,FALSE,Guns,2019
shot,vehicle,41,M,Black,Ashland,CA,Car,TRUE,Vehicles,2019
shot,knife,29,M,Hispanic,Grand Island,NE,Not fleeing,FALSE,Sharp objects,2019
shot,gun,47,F,Black,Greensburg,PA,Not fleeing,FALSE,Guns,2019
shot,unarmed,30,M,Hispanic,Phoenix,AZ,Other,FALSE,Unarmed,2019
shot,knife,27,M,Native,Sallisaw,OK,Not fleeing,FALSE,Sharp objects,2019
shot,knife,38,M,Hispanic,Jacksonville,FL,Not fleeing,FALSE,Sharp objects,2019
shot,gun,33,M,White,Monroe County,MS,Car,FALSE,Guns,2019
shot,gun,25,M,White,Ontario,OR,Car,FALSE,Guns,2019
shot,gun,47,M,White,Las Vegas,NV,Not fleeing,TRUE,Guns,2019
shot,gun,49,M,White,Palmdale,CA,Not fleeing,FALSE,Guns,2019
shot,gun,33,M,Hispanic,Clermont,FL,Other,FALSE,Guns,2019
shot and Tasered,sharp object,36,M,White,Mansfield,OH,Not fleeing,FALSE,Sharp objects,2019
shot,gun,22,M,Black,Bastrop,LA,Foot,FALSE,Guns,2019
shot,gun,29,M,Hispanic,Kittitas,WA,Car,FALSE,Guns,2019
shot,knife,52,M,Hispanic,Tampa,FL,Not fleeing,FALSE,Sharp objects,2019
shot,gun,61,M,White,University City,MO,Not fleeing,FALSE,Guns,2019
shot,knife,29,M,Black,State College,PA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,37,M,Hispanic,Las Vegas,NV,Not fleeing,TRUE,Guns,2019
shot,toy weapon,26,F,White,San Antonio,TX,Not fleeing,FALSE,Other unusual objects,2019
shot,gun,19,M,Black,Modesto,CA,Car,FALSE,Guns,2019
shot,gun,45,M,White,Ernul,NC,Not fleeing,FALSE,Guns,2019
shot,knife,22,M,Black,Walterboro,SC,Not fleeing,FALSE,Sharp objects,2019
shot,unarmed,57,M,Black,Baltimore,MD,Not fleeing,TRUE,Unarmed,2019
shot,gun,46,M,White,Port St. Joe,FL,Car,FALSE,Guns,2019
shot,gun,27,M,Black,Charlotte,NC,Not fleeing,TRUE,Guns,2019
shot,gun,26,M,Hispanic,Thurmont,MD,Other,FALSE,Guns,2019
shot,gun,30,M,White,Horry County,SC,Foot,FALSE,Guns,2019
shot,gun,18,M,Black,St. Louis,MO,Not fleeing,FALSE,Guns,2019
shot,vehicle,25,M,White,Burnet,TX,Not fleeing,TRUE,Vehicles,2019
shot,gun,51,M,White,Manchester,NH,Not fleeing,FALSE,Guns,2019
shot,gun,40,M,Hispanic,Cochran County,TX,Car,FALSE,Guns,2019
shot,knife,47,M,White,Chickasha,OK,Not fleeing,FALSE,Sharp objects,2019
shot,vehicle,38,M,Black,Terrytown,LA,Not fleeing,FALSE,Vehicles,2019
shot,vehicle,39,M,Black,Terrytown,LA,Car,FALSE,Vehicles,2019
shot,sword,30,M,Black,Inglewood,CA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,42,M,Hispanic,San Antonio,TX,Car,FALSE,Guns,2019
shot,gun,25,M,Black,Miami,FL,Other,FALSE,Guns,2019
shot,unarmed,22,M,White,Watuaga County,NC,Not fleeing,FALSE,Unarmed,2019
shot and Tasered,gun,30,M,Black,Durham,NC,Foot,TRUE,Guns,2019
shot,vehicle,33,F,White,Springfield,OR,Car,FALSE,Vehicles,2019
shot,knife,24,M,Hispanic,Marana,AZ,Not fleeing,FALSE,Sharp objects,2019
shot,gun,31,M,Black,Atlanta,GA,Foot,FALSE,Guns,2019
shot,gun,25,M,Native,Fairbanks,AK,Car,FALSE,Guns,2019
shot,gun,28,F,White,LaFollette,TN,Not fleeing,FALSE,Guns,2019
shot,gun,19,M,Black,Union City,GA,Other,FALSE,Guns,2019
shot,BB gun,31,M,Black,Anchorage,AK,Foot,FALSE,Guns,2019
shot,unarmed,48,M,White,Redding,CA,Not fleeing,FALSE,Unarmed,2019
shot,gun,53,M,White,Brownstown,IN,Not fleeing,FALSE,Guns,2019
shot,gun,50,M,Hispanic,San Diego,CA,Not fleeing,TRUE,Guns,2019
shot,gun,55,M,Hispanic,Boynton Beach,FL,Not fleeing,FALSE,Guns,2019
shot,gun,37.1179309,M,White,Pelion,SC,Car,FALSE,Guns,2019
shot,unarmed,37,M,White,Kalamazoo,MI,Not fleeing,FALSE,Unarmed,2019
shot,gun,30,M,Hispanic,Anaheim,CA,Not fleeing,FALSE,Guns,2019
shot,gun,36,M,White,New Albany,IN,Not fleeing,FALSE,Guns,2019
shot,gun,24,M,Black,Greeneville,TN,Not fleeing,FALSE,Guns,2019
shot,unarmed,35,M,Black,Blytheville,AR,Foot,TRUE,Unarmed,2019
shot,knife,42,M,White,Hamilton County,TN,Not fleeing,FALSE,Sharp objects,2019
shot,gun,37,M,Black,Salt Lake City,UT,Car,FALSE,Guns,2019
shot,gun,28,M,White,Pueblo,CO,Foot,FALSE,Guns,2019
shot,gun,32,M,White,Henry County,IN,Not fleeing,FALSE,Guns,2019
shot,gun,33,M,Black,Louisville,KY,Not fleeing,FALSE,Guns,2019
shot,gun,27,M,Black,Shreveport,LA,Car,FALSE,Guns,2019
shot,gun,21,M,Hispanic,Indio,CA,Not fleeing,FALSE,Guns,2019
shot,gun,47,M,White,Pinellas Park,FL,Not fleeing,FALSE,Guns,2019
shot,gun,57,M,White,Mexico Beach,FL,Not fleeing,FALSE,Guns,2019
shot,gun,34,M,Black,St. Louis,MO,Foot,FALSE,Guns,2019
shot,unarmed,34,M,Black,Boerne,TX,Foot,FALSE,Unarmed,2019
shot,gun,30,M,White,DeLand,FL,Car,FALSE,Guns,2019
shot,vehicle,29,F,Hispanic,Ahwatukee,AZ,Car,FALSE,Vehicles,2019
shot,gun,28,M,Black,Clinton,LA,Not fleeing,FALSE,Guns,2019
shot,wrench,39,M,Hispanic,Buckeye,AZ,Not fleeing,TRUE,Blunt instruments,2019
shot,knife,54,M,Asian,Richmond,CA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,27,M,White,Dalhart,TX,Foot,FALSE,Guns,2019
shot,knife,32,M,Black,New York,NY,Not fleeing,TRUE,Sharp objects,2019
shot,knife,32,M,Native,Rushville,NE,Foot,FALSE,Sharp objects,2019
shot,gun,47,M,White,Los Angeles,CA,Foot,FALSE,Guns,2019
shot,gun,33,M,White,Portland,OR,Not fleeing,FALSE,Guns,2019
shot and Tasered,walking stick,42,M,Native,Red Bluff,CA,Foot,FALSE,Blunt instruments,2019
shot,knife,37.1179309,M,White,Pigeon Forge,TN,Not fleeing,FALSE,Sharp objects,2019
shot,vehicle,24,M,White,Fountain Inn,SC,Car,FALSE,Vehicles,2019
shot,sword,42,M,White,Montesano,WA,Not fleeing,FALSE,Sharp objects,2019
shot,gun,34,M,Black,Flint,MI,Not fleeing,FALSE,Guns,2019
shot,knife,46,M,White,Pentress,WV,Foot,TRUE,Sharp objects,2019
shot,gun,40,M,Native,Coon Rapids,MN,Foot,TRUE,Guns,2019
shot,gun,30,M,White,Fremont,CA,Not fleeing,TRUE,Guns,2019
shot,gun,42,M,Hispanic,New York,NY,Foot,FALSE,Guns,2019
shot,knife,30,M,White,Raleigh,NC,Not fleeing,FALSE,Sharp objects,2019
shot,gun,63,M,White,Athens,GA,Not fleeing,TRUE,Guns,2019
shot,vehicle,18,M,Hispanic,Wethersfield,CT,Foot,FALSE,Vehicles,2019
shot,gun,29,M,Hispanic,Colorado Springs,CO,Not fleeing,TRUE,Guns,2019
shot,gun,42,M,White,Little Rock,AR,Foot,FALSE,Guns,2019
shot,gun,32,M,Hispanic,Los Angeles,CA,Other,TRUE,Guns,2019
shot,gun,50,M,White,Shelby,MT,Not fleeing,FALSE,Guns,2019
shot,unknown,29,M,White,Owingsville,KY,Car,FALSE,Unknown,2019
shot,knife,29,M,White,Colorado Springs,CO,Not fleeing,FALSE,Sharp objects,2019
shot,gun,51,M,White,Apex,NC,Other,FALSE,Guns,2019
shot,rock,23,M,Black,Denver,CO,Not fleeing,FALSE,Blunt instruments,2019
shot,gun,47,M,Hispanic,Sparks,NV,Not fleeing,FALSE,Guns,2019
shot,gun,45,M,Hispanic,Austin,TX,Not fleeing,TRUE,Guns,2019
shot,knife,42,M,White,Portland,OR,Not fleeing,FALSE,Sharp objects,2019
shot,toy weapon,26,M,Hispanic,Phoenix,AZ,Foot,FALSE,Other unusual objects,2019
shot,gun,29,M,White,Hancock County,MS,Foot,FALSE,Guns,2019
shot,hammer,49,F,Asian,Welch,WV,Not fleeing,FALSE,Blunt instruments,2019
shot and Tasered,unarmed,17,M,Black,Edmond,OK,Foot,FALSE,Unarmed,2019
shot,gun,37.1179309,M,Hispanic,Los Angeles,CA,Foot,FALSE,Guns,2019
shot,knife,45,F,White,Welcome,NC,Not fleeing,FALSE,Sharp objects,2019
shot,knife,51,M,Hispanic,Miami,FL,Not fleeing,FALSE,Sharp objects,2019
shot,gun,37,M,Hispanic,Meadowlake,NM,Not fleeing,FALSE,Guns,2019
shot,gun,28,M,White,Hiltons,VA,Foot,FALSE,Guns,2019
shot,unarmed,52,M,White,Glenwood,GA,Other,FALSE,Unarmed,2019
shot,gun,37,M,Hispanic,Cedar Hill,TX,Car,FALSE,Guns,2019
shot,gun,37,M,White,Hermantown,MN,Foot,FALSE,Guns,2019
shot,unarmed,25,M,White,Spokane,WA,Foot,FALSE,Unarmed,2019
shot,baseball bat,35,M,Asian,Stockton,CA,Not fleeing,FALSE,Blunt instruments,2019
shot and Tasered,knife,35,M,White,Phoenix,AZ,Not fleeing,FALSE,Sharp objects,2019
shot,knife,61,M,Hispanic,Angel Fire,NM,Not fleeing,FALSE,Sharp objects,2019
shot,gun,33,M,Hispanic,Mesa,AZ,Not fleeing,FALSE,Guns,2019
shot,gun,34,M,Hispanic,Milwaukee,WI,Not fleeing,FALSE,Guns,2019
shot,gun,59,M,White,Lumberton,MS,Not fleeing,FALSE,Guns,2019
shot,gun,32,M,Hispanic,Goleta,CA,Not fleeing,FALSE,Guns,2019
shot,gun,49,M,Hispanic,Montebello,CA,Not fleeing,FALSE,Guns,2019
shot,knife,31,M,Black,Seattle,WA,Not fleeing,TRUE,Sharp objects,2019
shot,gun,29,M,Hispanic,Phoenix,AZ,Not fleeing,FALSE,Guns,2019
shot,gun,25,M,Black,Tulsa,OK,Foot,TRUE,Guns,2019
shot,gun,26,M,Black,Chicago,IL,Foot,FALSE,Guns,2019
shot,gun,37.1179309,M,Black,Savannah,GA,Foot,FALSE,Guns,2019
shot,gun,39,M,White,Tunbridge,VT,Not fleeing,FALSE,Guns,2019
shot,gun,26,M,Hispanic,South Sioux City,NE,Not fleeing,FALSE,Guns,2019
shot,knife,36,M,Black,Gardena,CA,Not fleeing,TRUE,Sharp objects,2019
shot,Taser,45,F,Black,Baytown,TX,Not fleeing,FALSE,Electrical devices,2019
shot,gun,45,M,White,Rising Sun,MD,Not fleeing,FALSE,Guns,2019
shot,gun,54,M,White,Las Vegas,NV,Not fleeing,FALSE,Guns,2019
shot,knife,43,M,Hispanic,Tamarac,FL,Other,FALSE,Sharp objects,2019
shot,gun,37.1179309,M,Black,Appleton,WI,Not fleeing,TRUE,Guns,2019
shot,vehicle,30,M,Black,Louisville,KY,Car,FALSE,Vehicles,2019
shot,gun,37.1179309,M,Hispanic,Palm Beach Gardens,FL,Not fleeing,FALSE,Guns,2019
shot,gun,58,F,White,New Boston,TX,Not fleeing,FALSE,Guns,2019
shot,knife,39,M,Hispanic,Davie,FL,Not fleeing,FALSE,Sharp objects,2019
shot,gun,40,M,Black,New Orleans,LA,Other,TRUE,Guns,2019
